2019-07-26;2019-07-26 08:03:47;127.0.0.1;;;;
2019-07-26;2019-07-26 08:03:49;127.0.0.1;;;;
2019-07-26;2019-07-26 08:03:51;127.0.0.1;;;;
2019-07-26;2019-07-26 08:03:51;127.0.0.1;;;;
2019-07-26;2019-07-26 08:08:17;127.0.0.1;;;;
2019-07-26;2019-07-26 08:08:19;127.0.0.1;;;;
2019-07-26;2019-07-26 08:08:20;127.0.0.1;;;;
2019-07-26;2019-07-26 08:08:21;127.0.0.1;;;;
2019-07-26;2019-07-26 08:08:23;127.0.0.1;;;;
2019-07-26;2019-07-26 08:10:22;127.0.0.1;;;;
2019-07-26;2019-07-26 08:10:23;127.0.0.1;;;;
2019-07-26;2019-07-26 08:10:25;127.0.0.1;;;;
2019-07-26;2019-07-26 08:10:26;127.0.0.1;;;;
2019-07-26;2019-07-26 08:42:43;127.0.0.1;;;;
2019-07-26;2019-07-26 08:42:45;127.0.0.1;;;;
2019-07-26;2019-07-26 08:42:46;127.0.0.1;;;;
2019-07-26;2019-07-26 08:46:04;127.0.0.1;;;;
2019-07-26;2019-07-26 09:00:15;127.0.0.1;;;;
2019-07-26;2019-07-26 09:01:13;127.0.0.1;;;;
2019-07-26;2019-07-26 09:01:15;127.0.0.1;;;;
2019-07-26;2019-07-26 09:01:16;127.0.0.1;;;;
2019-07-26;2019-07-26 09:01:20;127.0.0.1;;;;
2019-07-26;2019-07-26 09:01:53;127.0.0.1;;;;
2019-07-26;2019-07-26 09:04:51;127.0.0.1;;;;
2019-07-26;2019-07-26 09:05:26;127.0.0.1;;;;
2019-07-26;2019-07-26 09:05:28;127.0.0.1;;;;
2019-07-26;2019-07-26 09:05:29;127.0.0.1;;;;
2019-07-26;2019-07-26 09:05:31;127.0.0.1;;;;
2019-07-26;2019-07-26 09:05:38;127.0.0.1;;;;
2019-07-26;2019-07-26 09:08:42;127.0.0.1;;;;
2019-07-26;2019-07-26 09:08:42;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:41;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:41;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:43;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:44;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:53;127.0.0.1;;;;
2019-07-26;2019-07-26 09:11:53;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:44;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:48;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:49;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:51;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:52;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:53;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:54;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:55;127.0.0.1;;;;
2019-07-26;2019-07-26 09:21:56;127.0.0.1;;;;
2019-07-26;2019-07-26 09:27:24;127.0.0.1;;;;
2019-07-26;2019-07-26 09:27:50;127.0.0.1;;;;
2019-07-26;2019-07-26 09:53:11;127.0.0.1;;;;
2019-07-26;2019-07-26 09:53:13;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:08;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:14;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:17;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:20;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:24;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:48;127.0.0.1;;;;
2019-07-26;2019-07-26 18:46:49;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:36;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:37;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:39;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:41;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:46;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:47;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:49;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:51;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:54;127.0.0.1;;;;
2019-07-26;2019-07-26 18:47:59;127.0.0.1;;;;
2019-07-26;2019-07-26 18:48:01;127.0.0.1;;;;
2019-07-26;2019-07-26 18:48:02;127.0.0.1;;;;
2019-07-26;2019-07-26 18:48:03;127.0.0.1;;;;
2019-07-26;2019-07-26 18:48:04;127.0.0.1;;;;
2019-07-26;2019-07-26 18:48:09;127.0.0.1;;;;
2019-07-26;2019-07-26 18:52:33;127.0.0.1;;;;
2019-07-26;2019-07-26 18:59:00;127.0.0.1;;;;
2019-07-26;2019-07-26 18:59:01;127.0.0.1;;;;
2019-07-26;2019-07-26 19:02:28;127.0.0.1;;;;
2019-07-26;2019-07-26 19:02:29;127.0.0.1;;;;
2019-07-26;2019-07-26 19:07:45;127.0.0.1;;;;
2019-07-26;2019-07-26 19:23:13;127.0.0.1;;;;
2019-07-26;2019-07-26 19:25:19;127.0.0.1;;;;
2019-07-26;2019-07-26 19:30:29;127.0.0.1;;;;
2019-07-26;2019-07-26 19:32:52;127.0.0.1;;;;
2019-07-26;2019-07-26 19:32:58;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:04;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:05;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:08;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:09;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:18;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:18;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:22;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:23;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:23;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:24;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:26;127.0.0.1;;;;
2019-07-26;2019-07-26 19:33:28;127.0.0.1;;;;
2019-07-26;2019-07-26 19:34:13;127.0.0.1;;;;
2019-07-26;2019-07-26 19:36:32;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:01;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:03;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:03;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:03;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:04;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:04;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:05;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:35;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:36;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:36;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:38;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:39;127.0.0.1;;;;
2019-07-26;2019-07-26 19:37:46;127.0.0.1;;;;
2019-07-26;2019-07-26 19:38:10;127.0.0.1;;;;
2019-07-26;2019-07-26 19:38:10;127.0.0.1;;;;
2019-07-26;2019-07-26 19:38:11;127.0.0.1;;;;
2019-07-26;2019-07-26 19:38:36;127.0.0.1;;;;
2019-07-26;2019-07-26 19:38:36;127.0.0.1;;;;
2019-07-26;2019-07-26 19:39:01;127.0.0.1;;;;
2019-07-26;2019-07-26 19:39:01;127.0.0.1;;;;
2019-07-26;2019-07-26 19:39:30;127.0.0.1;;;;
2019-07-26;2019-07-26 19:39:50;127.0.0.1;;;;
2019-07-26;2019-07-26 19:40:12;127.0.0.1;;;;
