2019-07-28;2019-07-28 00:00:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:00:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:00;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:00;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:01;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:01;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:10;127.0.0.1;;;;
2019-07-28;2019-07-28 00:01:11;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:14;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:14;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:15;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:25;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:25;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:26;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:27;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:32;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:32;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:35;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:35;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:39;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:39;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:46;127.0.0.1;;;;
2019-07-28;2019-07-28 00:02:46;127.0.0.1;;;;
2019-07-28;2019-07-28 00:03:10;127.0.0.1;;;;
2019-07-28;2019-07-28 00:03:10;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:12;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:12;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:41;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:41;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:51;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:51;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:04:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:03;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:03;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:06;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:06;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:18;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:18;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:35;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:35;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:40;127.0.0.1;;;;
2019-07-28;2019-07-28 00:05:42;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:21;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:22;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:25;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:27;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:36;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:36;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:36;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:37;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:51;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:52;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:56;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:58;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:06:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:14;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:14;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:15;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:52;127.0.0.1;;;;
2019-07-28;2019-07-28 00:07:52;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:48;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:48;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:50;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:50;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:56;127.0.0.1;;;;
2019-07-28;2019-07-28 00:08:56;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:07;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:07;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:08;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:09;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:17;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:18;127.0.0.1;;;;
2019-07-28;2019-07-28 00:09:19;127.0.0.1;;;;
2019-07-28;2019-07-28 00:16:15;127.0.0.1;;;;
2019-07-28;2019-07-28 00:16:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:16:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:17:34;127.0.0.1;;;;
2019-07-28;2019-07-28 00:17:37;127.0.0.1;;;;
2019-07-28;2019-07-28 00:18:00;127.0.0.1;;;;
2019-07-28;2019-07-28 00:18:08;127.0.0.1;;;;
2019-07-28;2019-07-28 00:18:59;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:22;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:23;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:30;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:33;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:34;127.0.0.1;;;;
2019-07-28;2019-07-28 00:19:44;127.0.0.1;;;;
2019-07-28;2019-07-28 00:20:21;127.0.0.1;;;;
2019-07-28;2019-07-28 00:20:23;127.0.0.1;;;;
2019-07-28;2019-07-28 00:20:23;127.0.0.1;;;;
2019-07-28;2019-07-28 00:20:32;127.0.0.1;;;;
2019-07-28;2019-07-28 00:21:19;127.0.0.1;;;;
2019-07-28;2019-07-28 00:21:25;127.0.0.1;;;;
2019-07-28;2019-07-28 00:21:35;127.0.0.1;;;;
2019-07-28;2019-07-28 00:21:55;127.0.0.1;;;;
2019-07-28;2019-07-28 00:22:03;127.0.0.1;;;;
2019-07-28;2019-07-28 00:22:09;127.0.0.1;;;;
2019-07-28;2019-07-28 00:22:09;127.0.0.1;;;;
2019-07-28;2019-07-28 00:22:16;127.0.0.1;;;;
2019-07-28;2019-07-28 00:22:20;127.0.0.1;;;;
2019-07-28;2019-07-28 00:24:10;127.0.0.1;;;;
2019-07-28;2019-07-28 00:24:35;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:12;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:23;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:27;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:33;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:34;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:35;127.0.0.1;;;;
2019-07-28;2019-07-28 08:47:38;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:38;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:40;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:51;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:52;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:53;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:55;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:55;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:57;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:58;127.0.0.1;;;;
2019-07-28;2019-07-28 08:52:58;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:01;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:02;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:02;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:03;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:04;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:05;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:07;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:13;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:14;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:15;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:19;127.0.0.1;;;;
2019-07-28;2019-07-28 08:53:20;127.0.0.1;;;;
2019-07-28;2019-07-28 09:38:58;127.0.0.1;;;;
2019-07-28;2019-07-28 09:38:58;127.0.0.1;;;;
2019-07-28;2019-07-28 09:39:37;127.0.0.1;;;;
2019-07-28;2019-07-28 09:40:03;127.0.0.1;;;;
2019-07-28;2019-07-28 09:57:57;127.0.0.1;;;;
2019-07-28;2019-07-28 09:58:26;127.0.0.1;;;;
2019-07-28;2019-07-28 09:58:33;127.0.0.1;;;;
2019-07-28;2019-07-28 09:58:51;127.0.0.1;;;;
2019-07-28;2019-07-28 09:58:52;127.0.0.1;;;;
2019-07-28;2019-07-28 09:58:52;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:15;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:15;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:42;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:42;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:46;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:46;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:50;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:52;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:53;127.0.0.1;;;;
2019-07-28;2019-07-28 09:59:58;127.0.0.1;;;;
2019-07-28;2019-07-28 10:00:01;127.0.0.1;;;;
2019-07-28;2019-07-28 10:00:02;127.0.0.1;;;;
2019-07-28;2019-07-28 10:00:04;127.0.0.1;;;;
2019-07-28;2019-07-28 10:06:19;127.0.0.1;;;;
2019-07-28;2019-07-28 10:06:20;127.0.0.1;;;;
2019-07-28;2019-07-28 10:06:23;127.0.0.1;;;;
2019-07-28;2019-07-28 10:06:25;127.0.0.1;;;;
